,mtknr,geschl
14756,5956,W
14757,15620,M
14758,2989,M
14759,15621,W
14760,2796,W
14761,5581,W
14762,5921,M
14763,15622,W
14764,15623,M
14765,15624,W
14766,15625,M
14767,1710,M
14768,1768,W
14769,15626,W
14770,15627,M
14771,2327,M
14772,15628,M
14773,15629,M
14774,15630,M
14775,7539,W
14776,15631,W
14777,6364,M
14778,15632,M
14779,1314,W
14780,15633,W
14781,15634,W
14782,15635,M
14783,15636,M
14784,4676,W
14785,1572,M
14786,15637,W
14787,7463,W
14788,4649,W
14789,3204,M
14790,15638,M
14791,15639,W
14792,2902,W
14793,15640,M
14794,843,W
14795,15641,W
14796,6474,M
14797,3439,M
14798,15642,W
14799,6922,M
14800,15643,M
14801,1791,M
14802,15644,M
14803,7372,M
14804,768,M
14805,5212,M
14806,3479,M
14807,477,M
14808,7297,M
14809,2798,M
14810,3453,W
14811,15645,W
14812,7415,M
14813,15646,W
14814,15647,W
14815,2259,W
14816,15648,M
14817,15649,W
14818,15650,M
14819,15651,M
14820,4149,M
14821,15652,M
14822,15653,M
14823,15654,M
14824,1544,M
14825,4327,M
14826,5547,M
14827,6335,M
14828,6762,W
14829,1002,W
14830,15655,W
14831,1132,W
14832,6276,M
14833,2035,M
14834,7476,M
14835,5495,W
14836,15656,M
14837,6953,W
14838,2095,W
14839,15657,M
14840,15658,M
14841,868,W
14842,15659,M
14843,15660,M
14844,3774,M
14845,7538,W
14846,15661,M
14847,15662,W
14848,15663,M
14849,15664,W
14850,15665,W
14851,15666,M
14852,15667,W
14853,1198,M
14854,1245,M
14855,2930,M
14856,1098,W
14857,15668,W
14858,7545,M
14859,6826,M
14860,5972,M
14861,15669,W
14862,15670,M
14863,7485,M
14864,15671,M
14865,5638,M
14866,15672,M
14867,15673,M
14868,15674,W
14869,15675,W
14870,6655,M
14871,15676,M
14872,4812,M
14873,2069,M
14874,329,M
14875,855,M
14876,15677,M
14877,15678,W
14878,5325,W
14879,15679,W
14880,679,W
14881,15680,W
14882,4495,M
14883,600,M
14884,108,M
14885,2463,M
14886,15681,W
14887,15682,M
14888,1734,M
14889,15683,M
14890,7218,W
14891,3574,M
14892,4545,M
14893,2793,W
14894,5798,M
14895,15684,M
14896,220,M
14897,4288,W
14898,5619,W
14899,2560,M
14900,1630,M
14901,95,M
14902,5137,W
14903,3057,M
14904,15685,M
14905,3015,M
14906,15686,M
14907,1212,M
14908,4067,M
14909,15687,M
14910,15688,W
14911,2454,W
14912,15689,M
14913,15690,W
14914,15691,W
14915,15692,W
14916,4844,W
14917,5314,W
14918,2780,M
14919,15693,M
14920,7122,W
14921,15694,M
14922,1376,W
14923,15695,M
14924,2385,M
14925,7352,W
14926,15696,M
14927,15697,W
14928,15698,W
14929,15699,M
14930,15700,M
14931,15701,M
14932,6703,W
14933,3657,W
14934,15702,M
14935,15703,W
14936,15704,M
14937,1716,M
14938,15705,W
14939,15706,W
14940,15707,M
14941,5536,W
14942,15708,W
14943,15709,M
14944,15710,M
14945,15711,M
14946,15712,W
14947,15713,W
14948,15714,M
14949,15715,M
14950,15716,W
14951,15717,M
14952,15718,M
14953,15719,M
14954,15720,W
14955,15721,M
14956,15722,W
14957,15723,M
14958,2425,M
14959,2369,M
14960,15724,W
14961,6433,M
14962,15725,M
14963,15726,W
14964,2330,M
14965,6178,M
14966,1972,W
14967,6177,W
14968,2076,M
14969,15727,W
14970,15728,W
14971,15729,M
14972,15730,W
14973,349,M
14974,5371,W
14975,15731,M
14976,7206,M
14977,2971,M
14978,15732,W
14979,15733,M
14980,15734,W
14981,3224,M
14982,3678,W
14983,15735,W
14984,15736,M
14985,1507,W
14986,15737,W
14987,1934,M
14988,15738,M
14989,733,M
14990,6325,M
14991,15739,M
14992,6445,M
14993,15740,M
14994,15741,W
14995,601,W
14996,2896,M
14997,1999,W
14998,3481,M
14999,1437,W
15000,4781,M
15001,15742,M
15002,15743,M
15003,1144,W
15004,15744,W
15005,15745,W
15006,15746,W
15007,15747,M
15008,1554,W
15009,5585,W
15010,3633,M
15011,1567,W
15012,15748,M
15013,4550,W
15014,15749,M
15015,4482,M
15016,15750,M
15017,4031,M
15018,15751,M
15019,15752,M
15020,21,W
15021,15753,W
15022,15754,M
15023,934,W
15024,15755,W
15025,5545,M
15026,6694,M
15027,6793,M
15028,1660,M
15029,15756,M
15030,15757,M
15031,15758,M
15032,6360,W
15033,2813,M
15034,1283,M
15035,2395,W
15036,1753,W
15037,4850,M
15038,4248,M
15039,5030,W
15040,5738,W
15041,15759,W
15042,3332,M
15043,787,M
15044,15760,M
15045,15761,M
15046,15762,W
15047,15763,W
15048,15764,M
15049,552,W
15050,496,W
15051,3017,W
15052,15765,M
15053,15766,M
15054,4320,W
15055,3219,W
15056,15767,W
15057,15768,W
15058,15769,M
15059,3772,W
15060,15770,W
15061,445,M
15062,15771,M
15063,15772,M
15064,15773,M
15065,5868,W
15066,6918,W
15067,15774,W
15068,15775,M
15069,3968,W
15070,15776,W
15071,15777,M
15072,4650,M
15073,15778,W
15074,4886,M
15075,6154,M
15076,3550,M
15077,2468,W
15078,15779,W
15079,3095,M
15080,15780,M
15081,1945,M
15082,15781,W
15083,15782,W
15084,15783,M
15085,2805,W
15086,15784,W
15087,15785,W
15088,15786,M
15089,15787,W
15090,2685,W
15091,15788,W
15092,7060,M
15093,2953,W
15094,15789,M
15095,15790,W
15096,15791,M
15097,15792,W
15098,5831,M
15099,5785,W
15100,15793,W
15101,1700,W
15102,15794,W
15103,15795,W
15104,15796,M
15105,6770,M
15106,2363,M
15107,15797,W
15108,15798,W
15109,4186,M
15110,5357,W
15111,5459,W
15112,15799,W
15113,0,W
15114,4271,M
15115,15800,W
15116,810,M
15117,6306,M
15118,15801,W
15119,15802,M
15120,2682,M
15121,775,M
15122,15803,M
15123,15804,M
15124,15805,W
15125,4148,M
15126,15806,M
15127,15807,M
15128,5033,M
15129,3315,W
15130,7304,M
15131,15808,W
15132,6772,M
15133,15809,M
15134,15810,W
15135,15811,M
15136,3639,W
15137,15812,M
15138,15813,M
15139,2677,W
15140,15814,M
15141,3604,W
15142,624,M
15143,15815,M
15144,15816,M
15145,15817,W
15146,15818,M
15147,1269,W
15148,15819,M
15149,408,M
15150,15820,M
15151,3174,W
15152,15821,M
15153,15822,W
15154,5420,M
15155,15823,M
15156,1421,M
15157,15824,M
15158,15825,M
15159,3548,W
15160,2147,M
15161,15826,M
15162,6056,M
15163,4476,W
15164,15827,M
15165,5201,M
15166,848,W
15167,15828,W
15168,15829,M
15169,15830,M
15170,15831,M
15171,4928,W
15172,3488,M
15173,5858,M
15174,6170,M
15175,7321,M
15176,15832,W
15177,15833,M
15178,91,W
15179,15834,W
15180,15835,M
15181,5867,W
15182,6965,W
15183,15836,W
15184,274,W
15185,15837,W
15186,15838,M
15187,2895,W
15188,15839,W
15189,15840,W
15190,15841,M
15191,82,W
15192,5948,M
15193,15842,M
15194,5794,M
15195,15843,W
15196,15844,M
15197,15845,M
15198,15846,M
15199,859,M
15200,15847,M
15201,2143,M
15202,1143,M
15203,5574,W
15204,15848,M
15205,15849,M
15206,5544,M
15207,3949,M
15208,15850,W
15209,15851,M
15210,15852,W
15211,1426,M
15212,15853,W
15213,15854,W
15214,7399,M
15215,15855,M
15216,15856,M
15217,5005,W
15218,2068,M
15219,3318,M
15220,240,M
15221,15857,M
15222,1546,M
15223,15858,W
15224,786,M
15225,15859,M
15226,15860,W
15227,15861,M
15228,7055,M
15229,1153,W
15230,5129,W
15231,6176,W
15232,6600,W
15233,15862,M
15234,3161,M
15235,15863,M
15236,15864,W
15237,6484,W
15238,1526,M
15239,15865,M
15240,15866,M
15241,3699,M
15242,1312,M
15243,15867,M
15244,15868,W
15245,2082,W
15246,15869,W
15247,712,M
15248,4822,W
15249,3047,W
15250,1155,W
15251,15870,W
15252,2885,M
15253,4336,W
15254,4062,W
15255,15871,M
15256,1752,W
15257,15872,M
15258,15873,M
15259,15874,M
15260,832,M
15261,15875,W
15262,15876,W
15263,5478,W
15264,1313,W
15265,5140,W
15266,15877,W
15267,6896,M
15268,15878,W
15269,1719,W
15270,15879,W
15271,5296,W
15272,15880,M
15273,4965,W
15274,15881,M
15275,15882,W
15276,5453,W
15277,15883,M
15278,7546,W
15279,15884,W
15280,15885,W
15281,15886,W
15282,15887,M
15283,2759,W
15284,15888,W
15285,15889,M
15286,3248,M
15287,384,W
15288,2273,M
15289,1037,M
15290,15890,W
15291,7387,M
15292,602,W
15293,15891,W
15294,15892,M
15295,5977,W
15296,15893,M
15297,15894,M
15298,15895,M
15299,3729,W
15300,15896,M
15301,2721,W
15302,1366,M
15303,15897,W
15304,15898,M
15305,5087,M
15306,5641,M
15307,15899,M
15308,939,M
15309,5568,M
15310,15900,M
15311,5920,M
15312,15901,W
15313,276,M
15314,15902,M
15315,3198,M
15316,15903,M
15317,15904,W
15318,2893,M
15319,15905,M
15320,15906,M
15321,15907,M
15322,15908,W
15323,15909,W
15324,15910,W
15325,3716,M
15326,15911,M
15327,6616,M
15328,2927,M
15329,4917,W
15330,4207,M
15331,15912,W
15332,6854,M
15333,2447,M
15334,6389,M
15335,1884,M
15336,15913,W
15337,74,W
15338,15914,W
15339,6915,W
15340,94,W
15341,1829,M
15342,15915,M
15343,15916,M
15344,1676,M
15345,6072,W
15346,15917,M
15347,701,W
15348,15918,W
15349,15919,M
15350,3799,W
15351,15920,W
15352,367,W
15353,4526,M
15354,15921,W
15355,15922,W
15356,1308,W
15357,1804,M
15358,15923,M
15359,7184,W
15360,3117,M
15361,15924,W
15362,15925,M
15363,15926,M
15364,15927,W
15365,3873,M
15366,15928,W
15367,15929,W
15368,15930,M
15369,6997,W
15370,2139,W
15371,15931,W
15372,4285,W
15373,1398,M
15374,15932,M
15375,15933,W
15376,1007,W
15377,245,W
15378,6214,M
15379,15934,W
15380,15935,W
15381,15936,M
15382,7364,W
15383,15937,W
15384,6573,W
15385,15938,W
15386,784,M
15387,7246,M
15388,4627,W
15389,15939,W
15390,15940,M
15391,6536,M
15392,1955,M
15393,15941,M
15394,1887,M
15395,15942,W
15396,15943,M
15397,15944,M
15398,15945,M
15399,3341,M
15400,15946,M
15401,15947,M
15402,6807,M
15403,6588,W
15404,15948,M
15405,4439,M
15406,6377,W
15407,15949,W
15408,2120,M
15409,15950,M
15410,5944,M
15411,15951,W
15412,5077,W
15413,2276,M
15414,15952,W
15415,15953,M
15416,4133,W
15417,15954,W
15418,423,M
15419,1414,M
15420,3061,W
15421,847,M
15422,15955,M
15423,15956,W
15424,15957,W
15425,7141,W
15426,15958,M
15427,3399,W
15428,336,M
15429,15959,W
15430,15960,M
15431,15961,M
15432,3324,M
15433,15962,W
15434,2549,W
15435,15963,M
15436,7291,M
15437,6538,W
15438,5621,M
15439,15964,W
15440,470,W
15441,5758,M
15442,15965,M
15443,3290,M
15444,6059,W
15445,15966,M
15446,15967,M
15447,15968,W
15448,15969,W
15449,5276,M
15450,15970,W
15451,15971,W
15452,15972,M
15453,417,M
15454,7233,M
15455,15973,M
15456,15974,W
15457,2332,M
15458,7466,M
15459,6002,M
15460,15975,W
15461,2341,W
15462,7403,M
15463,15976,M
15464,922,M
15465,15977,M
15466,4152,M
15467,15978,W
15468,5722,M
15469,4693,W
15470,15979,M
15471,5881,M
15472,15980,M
15473,15981,W
15474,6010,M
15475,165,W
15476,4971,M
15477,6710,M
15478,15982,W
15479,15983,M
15480,15984,M
15481,2614,W
15482,4913,M
15483,3213,W
15484,15985,W
15485,5048,M
15486,15986,W
15487,15987,W
15488,6079,M
15489,6779,M
15490,15988,M
15491,6206,W
15492,378,M
15493,801,W
15494,15989,W
15495,15990,M
15496,5254,W
15497,3784,M
15498,15991,M
15499,15992,M
15500,15993,W
15501,15994,M
15502,7405,M
15503,4672,W
15504,15995,W
15505,15996,M
15506,442,M
15507,15997,W
15508,3246,M
15509,15998,W
15510,1316,M
15511,4246,W
15512,15999,W
15513,16000,M
15514,16001,M
15515,16002,M
15516,6729,W
15517,16003,M
15518,16004,W
15519,16005,W
15520,16006,M
15521,6783,W
15522,16007,W
15523,2597,M
15524,16008,M
15525,16009,M
15526,16010,W
15527,16011,M
15528,16012,W
15529,16013,M
15530,6768,M
15531,16014,M
15532,16015,M
15533,3231,W
15534,1613,W
15535,16016,M
15536,16017,W
15537,16018,M
15538,16019,M
15539,16020,W
15540,16021,M
15541,16022,W
15542,16023,M
15543,16024,M
15544,700,M
15545,4258,M
15546,16025,M
15547,1317,M
15548,16026,W
15549,16027,W
15550,16028,W
15551,16029,M
15552,16030,M
15553,1760,W
15554,1836,M
15555,16031,M
15556,16032,M
15557,7131,M
15558,16033,M
15559,6366,M
15560,7236,W
15561,16034,M
15562,3892,W
15563,5930,W
15564,16035,M
15565,3535,M
15566,7009,M
15567,16036,M
15568,16037,W
15569,16038,W
15570,16039,W
15571,16040,W
15572,16041,W
15573,16042,M
15574,16043,M
15575,4408,M
15576,5502,W
15577,7090,M
15578,4376,W
15579,1651,W
15580,2821,W
15581,16044,W
15582,16045,W
15583,16046,M
15584,7512,M
15585,62,M
15586,16047,M
15587,16048,W
15588,3267,M
15589,5351,W
15590,16049,M
15591,6829,W
15592,16050,M
15593,283,W
15594,3859,W
15595,16051,M
15596,16052,W
15597,16053,M
15598,16054,M
15599,6859,M
15600,5862,W
15601,7161,M
15602,2878,M
15603,16055,M
15604,16056,W
15605,2544,M
15606,6235,M
15607,2299,M
15608,16057,W
15609,4702,M
15610,4600,W
15611,16058,W
15612,16059,M
15613,16060,M
15614,5567,M
15615,16061,W
15616,16062,W
15617,715,M
15618,4762,W
15619,16063,M
15620,4176,M
15621,16064,W
15622,2932,M
15623,6814,M
15624,4192,W
15625,16065,M
15626,16066,W
15627,16067,M
15628,16068,W
15629,16069,M
15630,2696,M
15631,16070,W
15632,7096,M
15633,16071,M
15634,16072,W
15635,16073,M
15636,16074,M
15637,1004,M
15638,16075,M
15639,2311,W
15640,16076,M
15641,877,W
15642,5052,W
15643,5300,W
15644,16077,M
15645,3897,M
15646,3743,W
15647,16078,M
15648,16079,W
15649,16080,M
15650,2958,W
15651,7442,M
15652,16081,W
15653,16082,M
15654,1781,M
15655,1956,M
15656,2901,W
15657,2676,M
15658,16083,W
15659,2234,W
15660,16084,W
15661,7051,M
15662,16085,W
15663,16086,W
15664,51,W
15665,16087,M
15666,2323,M
15667,16088,W
15668,16089,M
15669,16090,W
15670,16091,W
15671,3534,M
15672,16092,M
15673,6870,W
15674,2015,W
15675,16093,M
15676,16094,M
15677,313,M
15678,16095,M
15679,16096,W
15680,16097,W
15681,16098,W
15682,16099,W
15683,16100,W
15684,2824,W
15685,16101,M
15686,16102,M
15687,16103,M
15688,6552,M
15689,16104,M
15690,3991,W
15691,16105,W
15692,7343,M
15693,16106,M
15694,16107,M
15695,6721,W
15696,7057,M
15697,2843,M
15698,6893,W
15699,16108,M
15700,4975,M
15701,16109,W
15702,117,W
15703,7204,W
15704,16110,W
15705,5994,M
15706,16111,M
15707,16112,M
15708,16113,W
15709,16114,W
15710,16115,W
15711,1911,M
15712,16116,W
15713,6197,M
15714,16117,M
15715,2922,W
15716,16118,W
15717,2274,M
15718,16119,M
15719,4841,W
15720,16120,M
15721,16121,M
15722,3141,M
15723,16122,W
15724,16123,M
15725,33,M
15726,16124,W
15727,3841,M
15728,16125,W
15729,16126,W
15730,7556,M
15731,16127,W
15732,1080,M
15733,5330,M
15734,16128,M
15735,1569,M
15736,16129,M
15737,1888,M
15738,4033,W
15739,2268,M
15740,2640,W
15741,16130,W
15742,5147,W
15743,4847,M
15744,16131,W
15745,16132,M
15746,16133,W
15747,6771,W
15748,1511,W
15749,6781,M
15750,302,W
15751,16134,W
15752,4731,M
15753,16135,W
15754,5153,M
15755,16136,W
15756,3958,M
15757,16137,W
15758,4012,W
15759,16138,M
15760,70,M
15761,16139,M
15762,5811,W
15763,16140,M
15764,3776,M
15765,16141,M
15766,16142,M
15767,16143,M
15768,16144,M
15769,6628,M
15770,16145,W
15771,16146,M
15772,3281,M
15773,1463,M
15774,16147,M
15775,5199,M
15776,4534,M
15777,16148,M
15778,1929,M
15779,16149,M
15780,4475,M
15781,16150,M
15782,16151,W
15783,16152,W
15784,16153,W
15785,2129,M
15786,16154,W
15787,16155,M
15788,5093,W
15789,268,W
15790,16156,M
15791,1238,M
15792,16157,M
15793,16158,M
15794,663,W
15795,16159,M
15796,16160,W
15797,4857,M
15798,16161,W
15799,5909,W
15800,6166,M
15801,3860,W
15802,3555,W
15803,1103,W
15804,5430,M
15805,3813,W
15806,16162,M
15807,16163,W
15808,3151,W
15809,487,W
15810,4397,M
15811,6849,M
15812,16164,W
15813,16165,M
15814,5770,M
15815,16166,M
15816,16167,W
15817,1582,M
15818,16168,W
15819,16169,W
15820,6069,M
15821,4567,W
15822,3322,W
15823,4378,W
15824,16170,M
15825,1079,W
15826,1466,W
15827,16171,W
15828,2016,W
15829,3526,M
15830,16172,M
15831,3235,M
15832,16173,M
15833,16174,W
15834,3789,W
15835,4951,W
15836,16175,M
15837,802,W
15838,1470,W
15839,2342,M
15840,1588,W
15841,16176,W
15842,16177,W
15843,16178,M
15844,2291,M
15845,351,M
15846,5142,M
15847,16179,W
15848,3618,M
15849,16180,M
15850,7242,M
15851,16181,M
15852,3987,M
15853,16182,M
15854,1120,M
15855,992,M
15856,16183,W
15857,16184,M
15858,16185,W
15859,4744,M
15860,7459,M
15861,5774,W
15862,16186,W
15863,16187,W
15864,6738,W
15865,288,M
15866,16188,M
15867,5771,W
15868,16189,M
15869,6702,M
15870,16190,M
15871,16191,W
15872,7125,M
15873,16192,W
15874,16193,W
15875,16194,M
15876,16195,M
15877,6043,M
15878,6683,M
15879,705,M
15880,172,W
15881,3388,M
15882,5193,M
15883,3740,M
15884,1374,M
15885,16196,M
15886,16197,M
15887,4230,M
15888,16198,W
15889,16199,W
15890,1612,M
15891,16200,M
15892,3398,M
15893,80,M
15894,1331,M
15895,16201,M
15896,5512,W
15897,3310,M
15898,16202,M
15899,16203,M
15900,1606,M
15901,16204,W
15902,4189,W
15903,4904,W
15904,16205,M
15905,16206,M
15906,16207,M
15907,16208,W
15908,16209,W
15909,16210,W
15910,3046,M
15911,16211,M
15912,16212,W
15913,6353,M
15914,16213,M
15915,16214,M
15916,1133,W
15917,555,W
15918,2290,M
15919,16215,M
15920,16216,M
15921,3253,M
15922,7379,M
15923,4623,W
15924,16217,M
15925,16218,M
15926,7062,M
15927,3611,W
15928,16219,M
15929,4065,M
15930,4441,M
15931,16220,M
15932,16221,W
15933,5610,M
15934,3598,W
15935,7284,W
15936,16222,W
15937,16223,M
15938,16224,M
15939,16225,M
15940,16226,W
15941,16227,W
15942,16228,M
15943,16229,M
15944,16230,W
15945,16231,M
15946,1704,M
15947,16232,W
15948,4166,W
15949,16233,W
15950,16234,M
15951,16235,M
15952,16236,M
15953,16237,W
15954,16238,M
15955,16239,W
15956,6307,M
15957,5462,W
15958,16240,M
15959,2010,W
15960,16241,W
15961,16242,W
15962,16243,W
15963,1498,W
15964,3965,M
15965,16244,M
15966,6778,M
15967,16245,W
15968,381,M
15969,16246,M
15970,16247,M
15971,16248,W
15972,6998,M
15973,1686,W
15974,145,M
15975,3482,W
15976,16249,W
15977,16250,M
15978,16251,M
15979,334,W
15980,3442,M
15981,1944,W
15982,7252,W
15983,6354,W
15984,16252,W
15985,4905,M
15986,2592,W
15987,4707,W
15988,16253,M
15989,16254,M
15990,16255,M
15991,16256,M
15992,16257,W
15993,1722,M
15994,16258,M
15995,2153,M
15996,3059,W
15997,1982,M
15998,2211,M
15999,16259,W
16000,16260,W
16001,7097,W
16002,3507,M
16003,16261,M
16004,16262,M
16005,16263,W
16006,16264,W
16007,16265,W
16008,475,W
16009,16266,W
16010,4902,W
16011,16267,M
16012,16268,W
16013,16269,M
16014,412,M
16015,16270,M
16016,7406,M
16017,16271,W
16018,16272,W
16019,16273,M
16020,6401,W
16021,16274,W
16022,16275,W
16023,941,W
16024,3189,M
16025,6370,M
16026,16276,M
16027,16277,W
16028,16278,M
16029,16279,M
16030,6493,M
16031,16280,W
16032,16281,M
16033,16282,W
16034,16283,W
16035,16284,W
16036,16285,M
16037,16286,W
16038,16287,W
16039,1379,W
16040,16288,M
16041,16289,W
16042,392,M
16043,6228,M
16044,3730,M
16045,965,M
16046,7085,M
16047,16290,M
16048,976,M
16049,3165,M
16050,16291,M
16051,5086,W
16052,6926,M
16053,6906,W
16054,16292,W
16055,6540,M
16056,4568,M
16057,16293,M
16058,2074,M
16059,16294,W
16060,16295,M
16061,16296,W
16062,16297,W
16063,16298,W
16064,16299,W
16065,16300,W
16066,4803,W
16067,1473,M
16068,16301,W
16069,6993,M
16070,16302,W
16071,16303,M
16072,16304,M
16073,16305,W
16074,3886,M
16075,16306,M
16076,4570,W
16077,16307,M
16078,16308,M
16079,16309,W
16080,16310,M
16081,16311,M
16082,16312,M
16083,16313,M
16084,16314,W
16085,484,M
16086,16315,M
16087,16316,M
16088,16317,W
16089,16318,M
16090,1231,M
16091,16319,W
16092,3572,W
16093,2731,W
16094,2718,W
16095,6527,W
16096,16320,W
16097,5208,W
16098,16321,M
16099,16322,M
16100,5740,M
16101,1486,M
16102,16323,M
16103,7303,M
16104,1248,M
16105,16324,M
16106,16325,M
16107,16326,W
16108,3691,M
16109,4508,M
16110,16327,M
16111,16328,W
16112,852,M
16113,16329,W
16114,16330,M
16115,3992,W
16116,16331,M
16117,1987,M
16118,16332,M
16119,16333,M
16120,16334,W
16121,271,M
16122,5677,M
16123,16335,M
16124,713,M
16125,16336,M
16126,16337,M
16127,4784,W
16128,3717,W
16129,16338,M
16130,16339,W
16131,16340,M
16132,16341,M
16133,1731,M
16134,16342,M
16135,16343,M
16136,2,W
16137,16344,M
16138,16345,M
16139,16346,W
16140,16347,W
16141,3445,W
16142,16348,M
16143,1879,M
16144,16349,M
16145,987,M
16146,3477,M
16147,2131,W
16148,16350,M
16149,16351,M
16150,4335,W
16151,5175,M
16152,16352,W
16153,459,M
16154,16353,M
16155,2176,M
16156,96,W
16157,16354,M
16158,355,M
16159,1078,W
16160,16355,M
16161,2615,M
16162,4461,W
16163,16356,W
16164,16357,M
16165,16358,W
16166,1739,M
16167,6592,M
16168,4114,W
16169,4326,W
16170,16359,M
16171,16360,W
16172,16361,W
16173,16362,M
16174,16363,M
16175,16364,M
16176,2024,M
16177,16365,M
16178,4587,W
16179,5001,M
16180,16366,W
16181,6058,W
16182,16367,M
16183,2692,M
16184,7469,M
16185,16368,W
16186,16369,M
16187,16370,M
16188,16371,M
16189,16372,M
16190,16373,M
16191,4757,W
16192,16374,M
16193,3462,W
16194,16375,M
16195,16376,W
16196,3273,M
16197,2845,M
16198,16377,M
16199,16378,W
16200,4489,W
16201,1295,W
16202,5159,M
16203,16379,W
16204,16380,M
16205,5801,M
16206,16381,M
16207,1116,W
16208,16382,W
16209,16383,W
16210,16384,W
16211,16385,W
16212,16386,M
16213,5165,M
16214,16387,M
16215,3168,M
16216,16388,W
16217,16389,M
16218,16390,W
16219,16391,W
16220,16392,W
16221,16393,M
16222,16394,W
16223,7500,M
16224,119,M
16225,16395,M
16226,158,W
16227,16396,M
16228,16397,M
16229,4301,M
16230,4112,W
16231,3305,M
16232,3497,M
16233,16398,W
16234,16399,M
16235,16400,M
16236,16401,W
16237,6693,W
16238,16402,M
16239,2591,M
16240,16403,M
16241,5378,M
16242,16404,M
16243,3171,M
16244,16405,M
16245,6308,W
16246,2740,M
16247,3043,W
16248,16406,M
16249,16407,M
16250,5310,M
16251,16408,M
16252,2899,M
16253,1860,M
16254,16409,M
16255,16410,W
16256,5979,M
16257,16411,W
16258,3200,W
16259,532,W
16260,16412,W
16261,16413,M
16262,478,W
16263,16414,M
16264,4866,W
16265,16415,W
16266,16416,W
16267,6190,M
16268,16417,W
16269,2946,M
16270,16418,W
16271,16419,W
16272,2469,M
16273,16420,M
16274,16421,M
16275,16422,M
16276,16423,M
16277,16424,W
16278,6490,M
16279,1149,W
16280,16425,W
16281,16426,W
16282,7094,W
16283,16427,M
16284,16428,M
16285,16429,W
16286,4259,M
16287,2570,W
16288,16430,M
16289,1228,W
16290,16431,M
16291,16432,M
16292,16433,M
16293,6333,M
16294,5509,M
16295,16434,M
16296,1895,M
16297,16435,M
16298,16436,W
16299,16437,M
16300,16438,W
16301,16439,M
16302,16440,W
16303,7393,W
16304,16441,M
16305,5783,M
16306,16442,W
16307,16443,M
16308,16444,M
16309,16445,W
16310,16446,W
16311,16447,M
16312,16448,M
16313,16449,M
16314,7336,W
16315,293,W
16316,16450,M
16317,649,M
16318,1482,W
16319,16451,W
16320,4520,W
16321,6516,W
16322,2709,M
16323,2431,M
16324,4663,M
16325,16452,W
16326,5714,M
16327,16453,M
16328,3313,M
16329,2366,M
16330,5435,M
16331,16454,M
16332,16455,M
16333,6098,M
16334,16456,M
16335,623,M
